DATE_READING,YEAR,MONTH,DAY,AREA_NUMBER,ELNINO,LANINA,TOTAL_CAPTURE
20120202,2012,2,2,3,0,1,0
20080621,2008,6,21,3,0,0,0
20160813,2016,8,13,3,0,0,0
20120401,2012,4,1,2,0,0,0
20081030,2008,10,30,4,0,0,0
20140215,2014,2,15,2,0,0,0
20190408,2019,4,8,1,0,0,0
20110420,2011,4,20,4,0,0,0
20131026,2013,10,26,4,0,0,0
20111031,2011,10,31,4,0,1,0
20200523,2020,5,23,4,0,0,0
20150228,2015,2,28,3,0,0,0
20190221,2019,2,21,2,0,0,0
20090307,2009,3,7,1,0,0,0
20090228,2009,2,28,1,1,0,0
20140330,2014,3,30,2,0,0,0
20090101,2009,1,1,4,1,0,0
20131124,2013,11,24,4,0,0,0
20090219,2009,2,19,3,1,0,0
20160606,2016,6,6,4,0,0,2
20091003,2009,10,3,1,0,0,0
20120605,2012,6,5,4,0,0,0
20080603,2008,6,3,1,0,0,0
20170514,2017,5,14,2,0,0,0
20200710,2020,7,10,4,0,0,0
20110603,2011,6,3,2,0,0,0
20110614,2011,6,14,2,0,0,0
20091013,2009,10,13,1,0,0,0
20150804,2015,8,4,2,1,0,0
20190610,2019,6,10,2,0,0,0
20110716,2011,7,16,4,0,0,0
20120606,2012,6,6,4,0,0,1
20151227,2015,12,27,4,1,0,0
20100530,2010,5,30,1,0,0,0
20170121,2017,1,21,4,0,0,0
20090909,2009,9,9,3,0,0,0
20101214,2010,12,14,4,0,1,0
20160122,2016,1,22,4,1,0,0
20090623,2009,6,23,4,0,0,0
20180205,2018,2,5,3,0,1,0
20130504,2013,5,4,1,0,0,0
20161004,2016,10,4,3,0,0,0
20150709,2015,7,9,1,1,0,0
20160924,2016,9,24,3,0,0,0
20181113,2018,11,13,2,0,0,0
20130904,2013,9,4,2,0,0,0
20161002,2016,10,2,3,0,0,0
20161112,2016,11,12,2,0,0,0
20140218,2014,2,18,1,0,0,0
20151218,2015,12,18,3,1,0,0
20060125,2006,1,25,2,0,0,0
20200713,2020,7,13,3,0,0,0
20200824,2020,8,24,3,0,0,0
20061006,2006,10,6,4,1,0,0
20061003,2006,10,3,3,1,0,0
20100701,2010,7,1,4,0,1,0
20180802,2018,8,2,3,0,0,0
20081109,2008,11,9,2,0,0,0
20060916,2006,9,16,2,0,0,0
20141216,2014,12,16,4,0,0,0
20160215,2016,2,15,3,1,0,0
20151118,2015,11,18,2,1,0,2
20080504,2008,5,4,1,0,0,0
20090303,2009,3,3,3,0,0,0
20190224,2019,2,24,3,0,0,0
20161105,2016,11,5,3,0,0,0
20170319,2017,3,19,2,0,0,0
20151222,2015,12,22,1,1,0,0
20151217,2015,12,17,2,1,0,0
20140731,2014,7,31,2,0,0,0
20170124,2017,1,24,2,0,0,0
20090410,2009,4,10,1,0,0,0
20190623,2019,6,23,2,0,0,0
20070616,2007,6,16,1,0,0,0
20090118,2009,1,18,2,1,0,0
20180115,2018,1,15,4,0,1,0
20181126,2018,11,26,4,0,0,0
20190107,2019,1,7,3,0,0,0
20160929,2016,9,29,1,0,0,0
20120529,2012,5,29,1,0,0,0
20170211,2017,2,11,4,0,0,0
20141030,2014,10,30,3,0,0,0
20120923,2012,9,23,4,0,0,0
20070118,2007,1,18,2,1,0,0
20120725,2012,7,25,1,0,0,0
20160719,2016,7,19,3,0,0,0
20190204,2019,2,4,2,0,0,0
20200109,2020,1,9,3,0,0,0
20130524,2013,5,24,3,0,0,0
20060731,2006,7,31,4,0,0,0
20140405,2014,4,5,1,0,0,0
20160128,2016,1,28,4,1,0,0
20101110,2010,11,10,2,0,1,0
20110522,2011,5,22,4,0,0,0
20130615,2013,6,15,4,0,0,0
20200829,2020,8,29,4,0,0,0
20100718,2010,7,18,3,0,1,0
20090830,2009,8,30,3,0,0,0
20190218,2019,2,18,1,0,0,0
20110923,2011,9,23,3,0,0,0
20090512,2009,5,12,3,0,0,0
20130412,2013,4,12,2,0,0,1
20170613,2017,6,13,3,0,0,0
20190712,2019,7,12,3,0,0,0
20200725,2020,7,25,1,0,0,1
20081219,2008,12,19,4,0,1,0
20150309,2015,3,9,4,0,0,0
20141022,2014,10,22,4,0,0,0
20110608,2011,6,8,4,0,0,0
20151018,2015,10,18,1,1,0,0
20170812,2017,8,12,4,0,0,0
20100412,2010,4,12,2,0,0,0
20160616,2016,6,16,2,0,0,0
20120607,2012,6,7,3,0,0,0
20190903,2019,9,3,1,0,0,0
20180204,2018,2,4,1,0,1,0
20060701,2006,7,1,3,0,0,0
20060708,2006,7,8,2,0,0,0
20071007,2007,10,7,2,0,1,0
20110330,2011,3,30,2,0,1,0
20200326,2020,3,26,2,0,0,0
20190429,2019,4,29,4,0,0,0
20070313,2007,3,13,1,0,0,0
20150918,2015,9,18,1,1,0,0
20161129,2016,11,29,3,0,0,0
20200229,2020,2,29,3,0,0,0
20130513,2013,5,13,1,0,0,0
20120605,2012,6,5,3,0,0,0
20130923,2013,9,23,1,0,0,0
20170407,2017,4,7,1,0,0,0
20171006,2017,10,6,3,0,0,0
20121023,2012,10,23,4,0,0,0
20060707,2006,7,7,2,0,0,0
20150327,2015,3,27,2,0,0,0
20081005,2008,10,5,4,0,0,0
20181112,2018,11,12,1,0,0,0
20131115,2013,11,15,4,0,0,0
20171226,2017,12,26,2,0,1,0
20191108,2019,11,8,1,0,0,0
20170814,2017,8,14,4,0,0,0
20181223,2018,12,23,4,0,0,0
20071101,2007,11,1,1,0,1,0
20060429,2006,4,29,2,0,0,0
20080909,2008,9,9,4,0,0,0
20131101,2013,11,1,1,0,0,0
20061001,2006,10,1,4,1,0,0
20081223,2008,12,23,1,0,1,0
20200625,2020,6,25,4,0,0,0
20100104,2010,1,4,4,1,0,0
20090606,2009,6,6,2,0,0,0
20060901,2006,9,1,3,0,0,0
20080926,2008,9,26,4,0,0,0
20090713,2009,7,13,3,0,0,0
20170618,2017,6,18,4,0,0,0
20060613,2006,6,13,1,0,0,0
20060210,2006,2,10,2,0,0,0
20100810,2010,8,10,4,0,1,0
20100503,2010,5,3,4,0,0,0
20170320,2017,3,20,3,0,0,0
20070505,2007,5,5,2,0,0,0
20190202,2019,2,2,2,0,0,0
20190412,2019,4,12,2,0,0,0
20191228,2019,12,28,4,0,0,0
20060403,2006,4,3,2,0,0,0
20070526,2007,5,26,1,0,0,0
20180210,2018,2,10,1,0,1,0
20110131,2011,1,31,4,0,1,0
20150107,2015,1,7,2,0,0,2
20101010,2010,10,10,4,0,1,0
20190523,2019,5,23,2,0,0,0
20130413,2013,4,13,3,0,0,0
20161013,2016,10,13,2,0,0,0
20080826,2008,8,26,4,0,0,0
20181126,2018,11,26,2,0,0,1
20110607,2011,6,7,4,0,0,0
20080924,2008,9,24,1,0,0,0
20101024,2010,10,24,4,0,1,0
20110331,2011,3,31,4,0,1,2
20200504,2020,5,4,1,0,0,0
20141217,2014,12,17,1,0,0,0
20170101,2017,1,1,4,0,0,0
20061225,2006,12,25,2,1,0,0
20070719,2007,7,19,3,0,0,0
20190428,2019,4,28,4,0,0,0
20200303,2020,3,3,3,0,0,0
20080803,2008,8,3,2,0,0,0
20170113,2017,1,13,3,0,0,1
20190904,2019,9,4,4,0,0,1
20131017,2013,10,17,3,0,0,0
20081216,2008,12,16,1,0,1,0
20180818,2018,8,18,4,0,0,0
20080725,2008,7,25,1,0,0,0
20120620,2012,6,20,4,0,0,0
20181101,2018,11,1,4,0,0,0
20120329,2012,3,29,2,0,0,0
20150413,2015,4,13,2,0,0,0
20170719,2017,7,19,3,0,0,0
20081128,2008,11,28,4,0,0,0
20071205,2007,12,5,1,0,1,0
20091123,2009,11,23,3,1,0,0
20181221,2018,12,21,3,0,0,0
20060720,2006,7,20,1,0,0,0
20161110,2016,11,10,4,0,0,1
20111205,2011,12,5,3,0,1,0
20190316,2019,3,16,2,0,0,0
20141114,2014,11,14,4,0,0,0
20131105,2013,11,5,1,0,0,0
20060317,2006,3,17,1,0,0,0
20180604,2018,6,4,2,0,0,0
20140210,2014,2,10,1,0,0,0
20100506,2010,5,6,1,0,0,1
20120707,2012,7,7,3,0,0,0
20180214,2018,2,14,4,0,1,0
20091124,2009,11,24,2,1,0,0
20061216,2006,12,16,4,1,0,0
20091109,2009,11,9,2,1,0,0
20111115,2011,11,15,1,0,1,0
20161102,2016,11,2,1,0,0,0
20110724,2011,7,24,4,0,0,0
20130705,2013,7,5,3,0,0,0
20170314,2017,3,14,3,0,0,0
20190612,2019,6,12,4,0,0,0
20141003,2014,10,3,3,0,0,0
20090319,2009,3,19,2,0,0,0
20100611,2010,6,11,1,0,0,1
20111028,2011,10,28,2,0,1,0
20110602,2011,6,2,3,0,0,0
20130914,2013,9,14,4,0,0,0
20181008,2018,10,8,3,0,0,0
20190223,2019,2,23,1,0,0,0
20120728,2012,7,28,3,0,0,0
20070322,2007,3,22,3,0,0,2
20100103,2010,1,3,3,1,0,0
20080413,2008,4,13,1,0,0,0
20161023,2016,10,23,2,0,0,0
20180908,2018,9,8,1,0,0,0
20121201,2012,12,1,3,0,0,0
20080301,2008,3,1,4,0,0,0
20120207,2012,2,7,4,0,1,0
20180912,2018,9,12,1,0,0,0
20080406,2008,4,6,4,0,0,0
20140608,2014,6,8,1,0,0,0
20140822,2014,8,22,3,0,0,0
20100415,2010,4,15,2,0,0,0
20180831,2018,8,31,2,0,0,0
20181227,2018,12,27,2,0,0,1
20141211,2014,12,11,2,0,0,1
20081017,2008,10,17,1,0,0,0
20070711,2007,7,11,4,0,0,0
20130613,2013,6,13,1,0,0,0
20111212,2011,12,12,1,0,1,0
20090417,2009,4,17,3,0,0,6
20161104,2016,11,4,4,0,0,1
20181027,2018,10,27,2,0,0,0
20141025,2014,10,25,4,0,0,0
20071128,2007,11,28,4,0,1,0
20181015,2018,10,15,3,0,0,0
20190728,2019,7,28,2,0,0,0
20190607,2019,6,7,1,0,0,0
20120507,2012,5,7,2,0,0,0
20151211,2015,12,11,3,1,0,3
20200511,2020,5,11,1,0,0,0
20150602,2015,6,2,4,1,0,0
20110420,2011,4,20,1,0,0,0
20140201,2014,2,1,1,0,0,0
20181028,2018,10,28,4,0,0,0
20070730,2007,7,30,1,0,0,0
20120728,2012,7,28,2,0,0,0
20071212,2007,12,12,2,0,1,0
20061201,2006,12,1,1,1,0,0
20191121,2019,11,21,1,0,0,0
20200425,2020,4,25,1,0,0,0
20150218,2015,2,18,2,0,0,0
20181007,2018,10,7,3,0,0,0
20131209,2013,12,9,4,0,0,0
20060119,2006,1,19,1,0,0,0
20090124,2009,1,24,1,1,0,0
20110419,2011,4,19,4,0,0,0
20160306,2016,3,6,1,1,0,0
20180809,2018,8,9,1,0,0,0
20110119,2011,1,19,1,0,1,0
20090821,2009,8,21,2,0,0,0
20140609,2014,6,9,2,0,0,0
20140903,2014,9,3,3,0,0,0
20101116,2010,11,16,1,0,1,0
20101030,2010,10,30,2,0,1,0
20180307,2018,3,7,3,0,0,0
20140530,2014,5,30,2,0,0,0
20111112,2011,11,12,2,0,1,0
20090430,2009,4,30,1,0,0,1
20090521,2009,5,21,4,0,0,0
20091120,2009,11,20,1,1,0,0
20090321,2009,3,21,1,0,0,0
20100813,2010,8,13,4,0,1,0
20060325,2006,3,25,2,0,0,0
20180413,2018,4,13,4,0,0,0
20160120,2016,1,20,1,1,0,0
20200627,2020,6,27,2,0,0,0
20100107,2010,1,7,1,1,0,0
20180612,2018,6,12,4,0,0,0
20140514,2014,5,14,2,0,0,0
20130523,2013,5,23,4,0,0,0
20200725,2020,7,25,3,0,0,0
20130402,2013,4,2,4,0,0,0
20141114,2014,11,14,2,0,0,1
20121106,2012,11,6,1,0,0,0
20090111,2009,1,11,1,1,0,0
20181220,2018,12,20,1,0,0,0
20130726,2013,7,26,4,0,0,0
20141026,2014,10,26,3,0,0,0
20130301,2013,3,1,4,0,0,0
20080718,2008,7,18,3,0,0,0
20180324,2018,3,24,1,0,0,0
20100122,2010,1,22,1,1,0,1
20190731,2019,7,31,4,0,0,0
20200602,2020,6,2,3,0,0,0
20150318,2015,3,18,3,0,0,0
20070401,2007,4,1,1,0,0,0
20160802,2016,8,2,3,0,0,0
20091226,2009,12,26,1,1,0,0
20200514,2020,5,14,3,0,0,0
20080216,2008,2,16,1,0,1,0
20070120,2007,1,20,3,1,0,0
20200623,2020,6,23,3,0,0,0
20060128,2006,1,28,1,0,0,0
20070831,2007,8,31,2,0,1,0
20080110,2008,1,10,2,0,1,0
20120416,2012,4,16,1,0,0,0
20061007,2006,10,7,4,1,0,0
20110504,2011,5,4,3,0,0,0
20121112,2012,11,12,4,0,0,0
20140307,2014,3,7,1,0,0,2
20151011,2015,10,11,2,1,0,0
20190904,2019,9,4,3,0,0,1
20180310,2018,3,10,2,0,0,0
20181230,2018,12,30,4,0,0,0
20190809,2019,8,9,4,0,0,0
20090526,2009,5,26,4,0,0,0
20140911,2014,9,11,1,0,0,2
20080629,2008,6,29,1,0,0,0
20170821,2017,8,21,3,0,0,0
20070414,2007,4,14,2,0,0,0
20160408,2016,4,8,3,0,0,3
20200823,2020,8,23,1,0,0,0
20150715,2015,7,15,3,1,0,0
20161206,2016,12,6,2,0,0,0
20190923,2019,9,23,1,0,0,0
20140425,2014,4,25,2,0,0,0
20070117,2007,1,17,3,1,0,0
20180910,2018,9,10,3,0,0,0
20200106,2020,1,6,1,0,0,0
20130329,2013,3,29,1,0,0,0
20091107,2009,11,7,2,1,0,0
20070115,2007,1,15,1,1,0,0
20090103,2009,1,3,2,1,0,0
20181229,2018,12,29,1,0,0,0
20081105,2008,11,5,2,0,0,0
20170313,2017,3,13,4,0,0,0
20081119,2008,11,19,1,0,0,0
20150426,2015,4,26,1,0,0,0
20121217,2012,12,17,2,0,0,0
20071205,2007,12,5,2,0,1,0
20101119,2010,11,19,3,0,1,2
20130629,2013,6,29,3,0,0,0
20061113,2006,11,13,4,1,0,0
20100921,2010,9,21,4,0,1,0
20130312,2013,3,12,1,0,0,0
20120608,2012,6,8,2,0,0,0
20140606,2014,6,6,1,0,0,0
20081204,2008,12,4,2,0,1,0
20110926,2011,9,26,3,0,0,0
20110715,2011,7,15,4,0,0,0
20170223,2017,2,23,2,0,0,0
20180224,2018,2,24,2,0,1,0
20190607,2019,6,7,2,0,0,0
20200411,2020,4,11,1,0,0,0
20121217,2012,12,17,3,0,0,0
20150909,2015,9,9,4,1,0,0
20200515,2020,5,15,4,0,0,0
20060810,2006,8,10,3,0,0,0
20060914,2006,9,14,4,0,0,0
20150404,2015,4,4,2,0,0,0
20160805,2016,8,5,1,0,0,0
20181018,2018,10,18,4,0,0,0
20190806,2019,8,6,4,0,0,0
20070318,2007,3,18,4,0,0,0
20111001,2011,10,1,4,0,1,0
20200513,2020,5,13,2,0,0,0
20141202,2014,12,2,3,0,0,0
20170215,2017,2,15,4,0,0,0
20130430,2013,4,30,4,0,0,0
20190326,2019,3,26,4,0,0,0
20090913,2009,9,13,4,0,0,0
20100131,2010,1,31,3,1,0,0
20191211,2019,12,11,3,0,0,0
20170722,2017,7,22,2,0,0,0
20171218,2017,12,18,1,0,1,0
20180614,2018,6,14,3,0,0,1
20100216,2010,2,16,3,1,0,0
20090130,2009,1,30,4,1,0,0
20080830,2008,8,30,1,0,0,0
20160106,2016,1,6,2,1,0,0
20161202,2016,12,2,1,0,0,0
20171204,2017,12,4,4,0,1,0
20180104,2018,1,4,1,0,1,0
20120906,2012,9,6,2,0,0,0
20060419,2006,4,19,2,0,0,0
20100916,2010,9,16,1,0,1,0
20180712,2018,7,12,1,0,0,0
20151219,2015,12,19,1,1,0,0
20191027,2019,10,27,4,0,0,0
20070906,2007,9,6,2,0,1,0
20100911,2010,9,11,4,0,1,0
20160505,2016,5,5,3,0,0,1
20200422,2020,4,22,3,0,0,0
20140112,2014,1,12,4,0,0,0
20131227,2013,12,27,3,0,0,1
20121201,2012,12,1,4,0,0,0
20091207,2009,12,7,1,1,0,0
20141002,2014,10,2,3,0,0,0
20091205,2009,12,5,1,1,0,0
20170610,2017,6,10,3,0,0,0
20120825,2012,8,25,3,0,0,0
20100222,2010,2,22,2,1,0,0
20141207,2014,12,7,4,0,0,1
20101101,2010,11,1,4,0,1,0
20140505,2014,5,5,1,0,0,0
20090201,2009,2,1,1,1,0,0
20071116,2007,11,16,3,0,1,0
20110711,2011,7,11,3,0,0,0
20150622,2015,6,22,4,1,0,0
20151220,2015,12,20,1,1,0,0
20190515,2019,5,15,3,0,0,0
20091016,2009,10,16,3,0,0,0
20151116,2015,11,16,2,1,0,0
20101111,2010,11,11,2,0,1,0
20090505,2009,5,5,2,0,0,0
20140701,2014,7,1,1,0,0,0
20060118,2006,1,18,4,0,0,0
20141217,2014,12,17,2,0,0,0
20200209,2020,2,9,2,0,0,0
20090203,2009,2,3,3,1,0,0
20070910,2007,9,10,4,0,1,0
20110630,2011,6,30,2,0,0,0
20160301,2016,3,1,3,1,0,0
20070221,2007,2,21,3,0,0,0
20100925,2010,9,25,1,0,1,0
20130626,2013,6,26,4,0,0,0
20130409,2013,4,9,1,0,0,0
20100221,2010,2,21,4,1,0,0
20101022,2010,10,22,1,0,1,0
20171207,2017,12,7,4,0,1,0
20090820,2009,8,20,4,0,0,0
20150818,2015,8,18,3,1,0,0
20080729,2008,7,29,3,0,0,0
20060606,2006,6,6,1,0,0,0
20101224,2010,12,24,4,0,1,0
20110707,2011,7,7,1,0,0,0
20160113,2016,1,13,2,1,0,0
20181108,2018,11,8,4,0,0,0
20140921,2014,9,21,4,0,0,0
20060301,2006,3,1,4,0,0,0
20100314,2010,3,14,2,1,0,0
20120408,2012,4,8,1,0,0,0
20100930,2010,9,30,3,0,1,0
20080622,2008,6,22,2,0,0,0
20170522,2017,5,22,3,0,0,0
20200730,2020,7,30,3,0,0,0
20090628,2009,6,28,4,0,0,0
20131207,2013,12,7,2,0,0,0
20070523,2007,5,23,1,0,0,0
20080611,2008,6,11,2,0,0,0
20100806,2010,8,6,3,0,1,0
20060606,2006,6,6,2,0,0,0
20070226,2007,2,26,4,0,0,0
20161106,2016,11,6,2,0,0,0
20081006,2008,10,6,1,0,0,0
20140624,2014,6,24,1,0,0,0
20121005,2012,10,5,1,0,0,0
20190223,2019,2,23,2,0,0,0
20060201,2006,2,1,4,0,0,0
20160525,2016,5,25,2,0,0,0
20110809,2011,8,9,3,0,0,0
20190125,2019,1,25,4,0,0,0
20190103,2019,1,3,1,0,0,0
20090411,2009,4,11,3,0,0,0
20160401,2016,4,1,3,0,0,0
20151023,2015,10,23,3,1,0,0
20070831,2007,8,31,1,0,1,0
20120930,2012,9,30,2,0,0,0
20081119,2008,11,19,3,0,0,0
20101121,2010,11,21,3,0,1,0
20111107,2011,11,7,4,0,1,0
20061126,2006,11,26,3,1,0,0
20190919,2019,9,19,2,0,0,0
20161007,2016,10,7,1,0,0,0
20060401,2006,4,1,2,0,0,0
20100408,2010,4,8,3,0,0,1
20060921,2006,9,21,3,0,0,0
20130811,2013,8,11,1,0,0,0
20090305,2009,3,5,3,0,0,2
20200506,2020,5,6,3,0,0,0
20060221,2006,2,21,1,0,0,0
20070826,2007,8,26,2,0,1,0
20150207,2015,2,7,3,0,0,0
20111224,2011,12,24,1,0,1,0
20180215,2018,2,15,4,0,1,0
20100828,2010,8,28,3,0,1,0
20130404,2013,4,4,2,0,0,0
20120218,2012,2,18,1,0,1,0
20140817,2014,8,17,4,0,0,0
20100529,2010,5,29,1,0,0,1
20180609,2018,6,9,1,0,0,0
20191206,2019,12,6,4,0,0,0
20130101,2013,1,1,3,0,0,0
20191208,2019,12,8,1,0,0,0
20150603,2015,6,3,2,1,0,0
20200803,2020,8,3,3,0,0,0
20150522,2015,5,22,2,1,0,0
20061112,2006,11,12,3,1,0,0
20080325,2008,3,25,3,0,0,0
20080308,2008,3,8,2,0,0,0
20190607,2019,6,7,4,0,0,0
20071114,2007,11,14,2,0,1,0
20060817,2006,8,17,4,0,0,0
20170605,2017,6,5,4,0,0,0
20140424,2014,4,24,1,0,0,0
20191130,2019,11,30,2,0,0,0
20140512,2014,5,12,2,0,0,0
20190418,2019,4,18,3,0,0,3
20080809,2008,8,9,2,0,0,0
20080601,2008,6,1,2,0,0,0
20171220,2017,12,20,4,0,1,1
20110914,2011,9,14,1,0,0,0
20140528,2014,5,28,2,0,0,0
20160204,2016,2,4,3,1,0,0
20180914,2018,9,14,4,0,0,0
20070607,2007,6,7,1,0,0,0
20190731,2019,7,31,1,0,0,0
20120217,2012,2,17,3,0,1,0
20130711,2013,7,11,3,0,0,0
20060617,2006,6,17,1,0,0,0
20091130,2009,11,30,1,1,0,0
20190913,2019,9,13,3,0,0,1
20121016,2012,10,16,1,0,0,0
20150307,2015,3,7,4,0,0,0
20100702,2010,7,2,2,0,1,0
20110418,2011,4,18,4,0,0,0
20200117,2020,1,17,4,0,0,0
20061016,2006,10,16,2,1,0,0
20090312,2009,3,12,2,0,0,0
20180202,2018,2,2,3,0,1,3
20130831,2013,8,31,4,0,0,0
20140105,2014,1,5,4,0,0,0
20120920,2012,9,20,3,0,0,0
20131216,2013,12,16,3,0,0,0
20200728,2020,7,28,3,0,0,0
20060620,2006,6,20,4,0,0,0
20090711,2009,7,11,3,0,0,0
20110715,2011,7,15,2,0,0,0
20151014,2015,10,14,3,1,0,0
20090309,2009,3,9,3,0,0,0
20200325,2020,3,25,3,0,0,2
20090210,2009,2,10,3,1,0,2
20090611,2009,6,11,4,0,0,0
20071116,2007,11,16,2,0,1,0
20150613,2015,6,13,3,1,0,0
20070405,2007,4,5,2,0,0,0
20160310,2016,3,10,3,1,0,0
20160319,2016,3,19,2,1,0,0
20130330,2013,3,30,3,0,0,0
20071107,2007,11,7,4,0,1,0
20190228,2019,2,28,1,0,0,2
20131015,2013,10,15,3,0,0,0
20070109,2007,1,9,3,1,0,0
20170604,2017,6,4,1,0,0,0
20141015,2014,10,15,4,0,0,0
20190309,2019,3,9,1,0,0,0
20180220,2018,2,20,3,0,1,0
20120214,2012,2,14,1,0,1,0
20071122,2007,11,22,1,0,1,0
20190714,2019,7,14,3,0,0,0
20070111,2007,1,11,3,1,0,0
20190120,2019,1,20,3,0,0,0
20150312,2015,3,12,3,0,0,0
20140528,2014,5,28,1,0,0,0
20071009,2007,10,9,4,0,1,0
20110302,2011,3,2,3,0,1,1
20130201,2013,2,1,1,0,0,1
20090826,2009,8,26,4,0,0,0
20090102,2009,1,2,4,1,0,2
20100611,2010,6,11,3,0,0,0
20160910,2016,9,10,1,0,0,0
20190924,2019,9,24,3,0,0,0
20170111,2017,1,11,2,0,0,0
20130318,2013,3,18,2,0,0,0
20141125,2014,11,25,2,0,0,0
20081004,2008,10,4,1,0,0,0
20160318,2016,3,18,3,1,0,0
20160731,2016,7,31,4,0,0,0
20150315,2015,3,15,4,0,0,0
20130218,2013,2,18,4,0,0,0
20171228,2017,12,28,4,0,1,0
20100414,2010,4,14,4,0,0,1
20190915,2019,9,15,3,0,0,0
20151009,2015,10,9,1,1,0,0
20161030,2016,10,30,3,0,0,0
20140814,2014,8,14,1,0,0,0
20130925,2013,9,25,4,0,0,0
20161118,2016,11,18,3,0,0,0
20170707,2017,7,7,1,0,0,0
20141218,2014,12,18,3,0,0,0
20161025,2016,10,25,2,0,0,0
20190503,2019,5,3,3,0,0,2
20141223,2014,12,23,1,0,0,0
20160105,2016,1,5,2,1,0,0
20190112,2019,1,12,4,0,0,0
20130511,2013,5,11,3,0,0,0
20141126,2014,11,26,3,0,0,0
20100303,2010,3,3,4,1,0,0
20181101,2018,11,1,1,0,0,1
20090717,2009,7,17,2,0,0,0
20080208,2008,2,8,3,0,1,0
20070818,2007,8,18,4,0,1,0
20160228,2016,2,28,4,1,0,0
20170301,2017,3,1,2,0,0,0
20170111,2017,1,11,4,0,0,0
20110925,2011,9,25,4,0,0,0
20080827,2008,8,27,4,0,0,0
20161221,2016,12,21,4,0,0,0
20090115,2009,1,15,2,1,0,0
20110213,2011,2,13,2,0,1,0
20100103,2010,1,3,2,1,0,0
20100908,2010,9,8,3,0,1,0
20070811,2007,8,11,3,0,1,0
20170531,2017,5,31,1,0,0,0
20180920,2018,9,20,3,0,0,0
20130203,2013,2,3,3,0,0,0
20070125,2007,1,25,4,1,0,0
20190810,2019,8,10,4,0,0,0
20170709,2017,7,9,4,0,0,0
20060908,2006,9,8,2,0,0,0
20130211,2013,2,11,4,0,0,1
20150906,2015,9,6,1,1,0,0
20180530,2018,5,30,1,0,0,0
20160709,2016,7,9,2,0,0,0
20140719,2014,7,19,4,0,0,0
20140807,2014,8,7,1,0,0,1
20150620,2015,6,20,3,1,0,0
20170806,2017,8,6,3,0,0,0
20200321,2020,3,21,3,0,0,0
20100305,2010,3,5,2,1,0,0
20120717,2012,7,17,3,0,0,0
20100215,2010,2,15,4,1,0,0
20160604,2016,6,4,1,0,0,0
20200416,2020,4,16,4,0,0,0
20180329,2018,3,29,1,0,0,0
20130601,2013,6,1,3,0,0,0
20100405,2010,4,5,2,0,0,0
20071219,2007,12,19,1,0,1,0
20080430,2008,4,30,2,0,0,0
20080522,2008,5,22,1,0,0,0
20110921,2011,9,21,1,0,0,1
20120122,2012,1,22,2,0,1,0
20110324,2011,3,24,4,0,1,0
20150210,2015,2,10,2,0,0,0
20140712,2014,7,12,4,0,0,0
20131009,2013,10,9,2,0,0,0
20090424,2009,4,24,4,0,0,0
20120228,2012,2,28,3,0,1,0
20180204,2018,2,4,2,0,1,0
20070119,2007,1,19,3,1,0,0
20140918,2014,9,18,1,0,0,0
20190331,2019,3,31,2,0,0,0
20090502,2009,5,2,1,0,0,0
20060928,2006,9,28,2,0,0,0
20100913,2010,9,13,4,0,1,0
20150416,2015,4,16,3,0,0,0
20161231,2016,12,31,1,0,0,0
20070905,2007,9,5,3,0,1,0
20151207,2015,12,7,3,1,0,0
20060423,2006,4,23,2,0,0,0
20070414,2007,4,14,3,0,0,0
20100826,2010,8,26,3,0,1,0
20090812,2009,8,12,3,0,0,0
20090901,2009,9,1,1,0,0,0
20061004,2006,10,4,1,1,0,0
20061114,2006,11,14,2,1,0,1
20090710,2009,7,10,2,0,0,0
20160110,2016,1,10,1,1,0,0
20181117,2018,11,17,1,0,0,0
20091216,2009,12,16,2,1,0,0
20111004,2011,10,4,3,0,1,0
20120910,2012,9,10,3,0,0,0
20200625,2020,6,25,2,0,0,0
20130115,2013,1,15,2,0,0,0
20130113,2013,1,13,1,0,0,0
20150928,2015,9,28,4,1,0,0
20060303,2006,3,3,2,0,0,0
20180219,2018,2,19,1,0,1,0
20111104,2011,11,4,3,0,1,2
20170908,2017,9,8,3,0,0,3
20170415,2017,4,15,4,0,0,0
20171017,2017,10,17,4,0,0,2
20071007,2007,10,7,3,0,1,0
20111114,2011,11,14,4,0,1,0
20150609,2015,6,9,4,1,0,0
20200109,2020,1,9,2,0,0,0
20120216,2012,2,16,4,0,1,0
20090109,2009,1,9,2,1,0,0
20110430,2011,4,30,1,0,0,0
20140707,2014,7,7,4,0,0,0
20151127,2015,11,27,4,1,0,0
20180919,2018,9,19,3,0,0,0
20091208,2009,12,8,1,1,0,0
20170210,2017,2,10,1,0,0,0
20190617,2019,6,17,4,0,0,0
20180328,2018,3,28,1,0,0,0
20120110,2012,1,10,3,0,1,0
20101023,2010,10,23,2,0,1,0
20070611,2007,6,11,4,0,0,0
20170802,2017,8,2,1,0,0,1
20070118,2007,1,18,3,1,0,0
20130113,2013,1,13,3,0,0,0
20120621,2012,6,21,3,0,0,0
20161110,2016,11,10,2,0,0,2
20071104,2007,11,4,1,0,1,0
20130319,2013,3,19,2,0,0,0
20120319,2012,3,19,2,0,0,1
20100512,2010,5,12,4,0,0,0
20180117,2018,1,17,4,0,1,1
20190106,2019,1,6,2,0,0,0
20070126,2007,1,26,2,1,0,0
